Condition,df,mse,p_value,se,t,theta,Source,Detector,Chroma,Significant,ch_name,subject,run,day,group,good
constant,5.0,1.592368827019155e-14,0.0010694421723062588,2.632279123014566e-09,-6.768926455101181,-1.7817703792983834e-08,20,3,hbo,True,S20_D3 hbo,201,2,1,trained,True
A,5.0,4.686245586777858e-15,0.00013540720088685122,6.502990969648277e-09,10.497037284039452,6.826213866616983e-08,20,3,hbr,True,S20_D3 hbr,201,2,1,trained,True
AV,5.0,4.686245586777858e-15,0.8553998005746913,6.471837648619319e-09,-0.19186068005609128,-1.2416911724767172e-09,20,3,hbr,False,S20_D3 hbr,201,2,1,trained,True
V,5.0,4.686245586777858e-15,0.0009491431661615736,6.444811861818973e-09,-6.947343486655234,-4.477432171092643e-08,20,3,hbr,True,S20_D3 hbr,201,2,1,trained,True
W,5.0,4.686245586777858e-15,0.00038889268064757476,6.381279898388364e-09,-8.41351886560414,-5.3689018811790974e-08,20,3,hbr,True,S20_D3 hbr,201,2,1,trained,True
constant,5.0,4.686245586777858e-15,0.05070803810403922,1.4279816545181639e-09,2.559002151352333,3.654208126003645e-09,20,3,hbr,False,S20_D3 hbr,201,2,1,trained,True
A,5.0,6.587300308438242e-14,0.0004844344786692573,2.4381159756651428e-08,-8.02963003591556,-1.95771692692464e-07,20,5,hbo,True,S20_D5 hbo,201,2,1,trained,True
AV,5.0,6.587300308438242e-14,0.0029265213478781374,2.4264359025956524e-08,-5.406634548040567,-1.3118852179579651e-07,20,5,hbo,True,S20_D5 hbo,201,2,1,trained,True
V,5.0,6.587300308438242e-14,0.8790009501906744,2.416303333926807e-08,0.1601913426225153,3.870708752449951e-09,20,5,hbo,False,S20_D5 hbo,201,2,1,trained,True
W,5.0,6.587300308438242e-14,0.006815199235800289,2.3924837875475323e-08,4.43202890196464,1.0603557293892492e-07,20,5,hbo,True,S20_D5 hbo,201,2,1,trained,True
constant,5.0,6.587300308438242e-14,0.3664904682771776,5.353820881940705e-09,0.9925780846405298,5.3140852765051775e-09,20,5,hbo,False,S20_D5 hbo,201,2,1,trained,True
A,5.0,4.888251161019787e-14,0.00016624823471830078,2.1002809089472492e-08,10.058281423240208,2.1125216450050174e-07,20,5,hbr,True,S20_D5 hbr,201,2,1,trained,True
AV,5.0,4.888251161019787e-14,0.07780265844402019,2.0902192733532874e-08,2.2130774223253664,4.625817081567493e-08,20,5,hbr,False,S20_D5 hbr,201,2,1,trained,True
V,5.0,4.888251161019787e-14,0.040164570530063046,2.0814907137826265e-08,2.753048878024384,5.730445674197434e-08,20,5,hbr,True,S20_D5 hbr,201,2,1,trained,True
W,5.0,4.888251161019787e-14,0.003070208933333656,2.060971698682647e-08,-5.347588391339058,-1.1021228330753662e-07,20,5,hbr,True,S20_D5 hbr,201,2,1,trained,True
constant,5.0,4.888251161019787e-14,0.21301587805713193,4.611974122845229e-09,-1.4266729720908449,-6.57977882904567e-09,20,5,hbr,False,S20_D5 hbr,201,2,1,trained,True
A,5.0,1.6433356828966055e-14,0.0031414748305328157,1.2177657954719705e-08,5.319491975053725,6.477895376508063e-08,20,6,hbo,True,S20_D6 hbo,201,2,1,trained,True
AV,5.0,1.6433356828966055e-14,0.004516157063547111,1.2119319493323265e-08,4.8893318591430885,5.925537490983931e-08,20,6,hbo,True,S20_D6 hbo,201,2,1,trained,True
V,5.0,1.6433356828966055e-14,0.005894640755869611,1.2068710352214525e-08,4.589808338501683,5.539306740955581e-08,20,6,hbo,True,S20_D6 hbo,201,2,1,trained,True
W,5.0,1.6433356828966055e-14,0.0013601445441162115,1.1949738863024288e-08,6.4209544226296345,7.672872860180502e-08,20,6,hbo,True,S20_D6 hbo,201,2,1,trained,True
constant,5.0,1.6433356828966055e-14,0.0012629422704315532,2.674072935899749e-09,-6.526646513344268,-1.7452728803518367e-08,20,6,hbo,True,S20_D6 hbo,201,2,1,trained,True
A,5.0,2.5649626477704212e-15,0.05094944610274969,4.811064188704741e-09,2.5550944183231734,1.229272325475399e-08,20,6,hbr,False,S20_D6 hbr,201,2,1,trained,True
AV,5.0,2.5649626477704212e-15,1.1785356815111683e-05,4.788016236176253e-09,-17.310570245687444,-8.288329139382103e-08,20,6,hbr,True,S20_D6 hbr,201,2,1,trained,True
V,5.0,2.5649626477704212e-15,0.0024713144702773323,4.768021929609693e-09,5.6188504080803545,2.6790801964923503e-08,20,6,hbr,True,S20_D6 hbr,201,2,1,trained,True
W,5.0,2.5649626477704212e-15,0.00019912327168723808,4.721019503260694e-09,-9.686460117428181,-4.5729967131935314e-08,20,6,hbr,True,S20_D6 hbr,201,2,1,trained,True
constant,5.0,2.5649626477704212e-15,0.004001605285660064,1.0564540889330597e-09,5.0297738082717585,5.313725106157107e-09,20,6,hbr,True,S20_D6 hbr,201,2,1,trained,True
A,5.0,3.603857746541638e-14,0.20339331558697515,1.8033683722192595e-08,-1.4627654228659903,-2.6379048995724578e-08,20,7,hbo,False,S20_D7 hbo,201,2,1,trained,True
AV,5.0,3.603857746541638e-14,0.006490504286284698,1.79472913004663e-08,-4.48469485178465,-8.048812489868065e-08,20,7,hbo,True,S20_D7 hbo,201,2,1,trained,True
V,5.0,3.603857746541638e-14,5.728846231940292e-05,1.787234509590049e-08,12.537655359192572,2.2407730327295588e-07,20,7,hbo,True,S20_D7 hbo,201,2,1,trained,True
W,5.0,3.603857746541638e-14,5.9734865766401605e-05,1.7696162268628403e-08,12.430387074076386,2.1997014672471673e-07,20,7,hbo,True,S20_D7 hbo,201,2,1,trained,True
constant,5.0,3.603857746541638e-14,0.001124321559190461,3.959988509728268e-09,-6.695252950763029,-2.6513124754745872e-08,20,7,hbo,True,S20_D7 hbo,201,2,1,trained,True
A,5.0,7.640121227324247e-15,0.0037782427122122608,8.303300462355642e-09,5.097463141321802,4.232576805817816e-08,20,7,hbr,True,S20_D7 hbr,201,2,1,trained,True
AV,5.0,7.640121227324247e-15,0.36604981833434375,8.26352255306575e-09,-0.9935741172222431,-8.210422125808398e-09,20,7,hbr,False,S20_D7 hbr,201,2,1,trained,True
V,5.0,7.640121227324247e-15,0.000245478046110435,8.229014858209304e-09,-9.2709551666805,-7.629082781640614e-08,20,7,hbr,True,S20_D7 hbr,201,2,1,trained,True
W,5.0,7.640121227324247e-15,7.535525663834449e-05,8.147894496242038e-09,-11.850112016111975,-9.65534624759304e-08,20,7,hbr,True,S20_D7 hbr,201,2,1,trained,True
constant,5.0,7.640121227324247e-15,0.0006731228768924588,1.8233088109051063e-09,7.4834676037416035,1.3644672418024989e-08,20,7,hbr,True,S20_D7 hbr,201,2,1,trained,True
A,5.0,1.375502617657215e-14,0.0003014998409625153,1.1141183808152923e-08,-8.878628486286068,-9.891843193001564e-08,21,6,hbo,True,S21_D6 hbo,201,2,1,trained,True
AV,5.0,1.375502617657215e-14,0.43173323369462374,1.1087810694544435e-08,0.8547402429589521,9.477198006937779e-09,21,6,hbo,False,S21_D6 hbo,201,2,1,trained,True
V,5.0,1.375502617657215e-14,0.000267518915847806,1.1041509037398061e-08,9.104987871485596,1.0053280586840795e-07,21,6,hbo,True,S21_D6 hbo,201,2,1,trained,True
W,5.0,1.375502617657215e-14,0.0006048530210901199,1.0932663540675567e-08,7.657375855082114,8.371551382810563e-08,21,6,hbo,True,S21_D6 hbo,201,2,1,trained,True
constant,5.0,1.375502617657215e-14,0.022341303392065446,2.4464751930168637e-09,-3.264208216666262,-7.985804426915825e-09,21,6,hbo,True,S21_D6 hbo,201,2,1,trained,True
A,5.0,2.722507509292064e-15,6.224360967331453e-05,4.956614829132372e-09,-12.325702458891287,-6.109375958721389e-08,21,6,hbr,True,S21_D6 hbr,201,2,1,trained,True
AV,5.0,2.722507509292064e-15,3.0951338147290234e-05,4.932869599635736e-09,-14.222580332774537,-7.015813415192063e-08,21,6,hbr,True,S21_D6 hbr,201,2,1,trained,True
V,5.0,2.722507509292064e-15,0.2360159148605051,4.9122703990142395e-09,-1.3463034227141788,-6.613406451490415e-09,21,6,hbr,False,S21_D6 hbr,201,2,1,trained,True
W,5.0,2.722507509292064e-15,0.004292939678119652,4.8638459934547335e-09,-4.947837153351181,-2.406551791459362e-08,21,6,hbr,True,S21_D6 hbr,201,2,1,trained,True
constant,5.0,2.722507509292064e-15,0.00018141836458662928,1.0884153272777084e-09,9.876737610505202,1.0749992598774072e-08,21,6,hbr,True,S21_D6 hbr,201,2,1,trained,True
A,5.0,1.6327693825092186e-14,0.008142688580652058,1.2138444939496566e-08,-4.243447177876618,-5.150884992231742e-08,21,7,hbo,True,S21_D7 hbo,201,2,1,trained,True
AV,5.0,1.6327693825092186e-14,0.07449554683234177,1.2080294332528567e-08,-2.2476565714926835,-2.7152352942073654e-08,21,7,hbo,False,S21_D7 hbo,201,2,1,trained,True
V,5.0,1.6327693825092186e-14,0.00030957462756387284,1.2029848156829769e-08,8.829286291857015,1.0621497342421845e-07,21,7,hbo,True,S21_D7 hbo,201,2,1,trained,True
W,5.0,1.6327693825092186e-14,0.00021664518381958386,1.1911259765180462e-08,9.517023498403542,1.1335973908081112e-07,21,7,hbo,True,S21_D7 hbo,201,2,1,trained,True
constant,5.0,1.6327693825092186e-14,0.013207899498139468,2.6654622109858853e-09,-3.7562875849806074,-1.0012242611361242e-08,21,7,hbo,True,S21_D7 hbo,201,2,1,trained,True
A,5.0,1.6835398415803935e-15,0.7127717085477465,3.897735171559607e-09,-0.3897477308433106,-1.5191334385435187e-09,21,7,hbr,False,S21_D7 hbr,201,2,1,trained,True
AV,5.0,1.6835398415803935e-15,0.009322976857167242,3.879062626010613e-09,-4.103488333336808,-1.5917688230117395e-08,21,7,hbr,True,S21_D7 hbr,201,2,1,trained,True
V,5.0,1.6835398415803935e-15,3.5129180932136564e-05,3.862864024437515e-09,-13.859329070082534,-5.353670366766286e-08,21,7,hbr,True,S21_D7 hbr,201,2,1,trained,True
W,5.0,1.6835398415803935e-15,0.0001413103123660449,3.8247845054073494e-09,-10.404365630010838,-3.979445645025823e-08,21,7,hbr,True,S21_D7 hbr,201,2,1,trained,True
constant,5.0,1.6835398415803935e-15,0.000860037698316596,8.558975931437232e-10,7.0977014742591695,6.074905608671079e-09,21,7,hbr,True,S21_D7 hbr,201,2,1,trained,True
A,5.0,1.1297606176584196e-14,9.125489915889287e-05,1.009703460049453e-08,-11.391161532142974,-1.1501695212986989e-07,21,8,hbo,True,S21_D8 hbo,201,2,1,trained,True
AV,5.0,1.1297606176584196e-14,0.6481964486721552,1.0048663602930818e-08,0.48497259769915335,4.873326490918292e-09,21,8,hbo,False,S21_D8 hbo,201,2,1,trained,True
V,5.0,1.1297606176584196e-14,1.2003259277410777e-05,1.0006701326541029e-08,17.246353478227547,1.725791082285751e-07,21,8,hbo,True,S21_D8 hbo,201,2,1,trained,True
W,5.0,1.1297606176584196e-14,0.9283534613873936,9.908056804967766e-09,0.09453806026365422,9.366884713237518e-10,21,8,hbo,False,S21_D8 hbo,201,2,1,trained,True
constant,5.0,1.1297606176584196e-14,0.02166244982015025,2.217192095427616e-09,-3.2921351265772745,-7.299295979726728e-09,21,8,hbo,True,S21_D8 hbo,201,2,1,trained,True
A,5.0,2.9179944344925434e-15,0.6737250774356333,5.131482572800249e-09,0.44677413542242184,2.292613689898056e-09,21,8,hbr,False,S21_D8 hbr,201,2,1,trained,True
AV,5.0,2.9179944344925434e-15,0.007535447931119135,5.106899619403714e-09,-4.3249215030432,-2.2086939977842255e-08,21,8,hbr,True,S21_D8 hbr,201,2,1,trained,True
V,5.0,2.9179944344925434e-15,0.00017264344483755865,5.085573685748037e-09,-9.979434916909474,-5.0751151612069966e-08,21,8,hbr,True,S21_D8 hbr,201,2,1,trained,True
W,5.0,2.9179944344925434e-15,0.0021715721344591904,5.03544088306054e-09,5.785417585424512,2.913212823522398e-08,21,8,hbr,True,S21_D8 hbr,201,2,1,trained,True
constant,5.0,2.9179944344925434e-15,0.19486413745578307,1.1268142626430173e-09,1.4961524793884189,1.6858859528635833e-09,21,8,hbr,False,S21_D8 hbr,201,2,1,trained,True
A,5.0,9.428206367594831e-15,0.00015024719215996787,9.22391237635821e-09,-10.272510859592403,-9.475274005406848e-08,21,10,hbo,True,S21_D10 hbo,201,2,1,trained,True
AV,5.0,9.428206367594831e-15,0.017226674097340137,9.179724170539557e-09,-3.503129898575865,-3.2157766202496654e-08,21,10,hbo,True,S21_D10 hbo,201,2,1,trained,True
V,5.0,9.428206367594831e-15,0.027380238155010627,9.141390503691174e-09,-3.0828689253711756,-2.818170871851268e-08,21,10,hbo,True,S21_D10 hbo,201,2,1,trained,True
W,5.0,9.428206367594831e-15,0.0016706892479122616,9.051276083031964e-09,6.135079130750874,5.553029500367392e-08,21,10,hbo,True,S21_D10 hbo,201,2,1,trained,True
constant,5.0,9.428206367594831e-15,0.07645794135788223,2.025464546667665e-09,2.226944823747558,4.51059778788575e-09,21,10,hbo,False,S21_D10 hbo,201,2,1,trained,True
A,5.0,7.611193099745242e-16,9.049363735437116e-05,2.620758474946898e-09,11.410890260009978,2.9905187355610165e-08,21,10,hbr,True,S21_D10 hbr,201,2,1,trained,True
AV,5.0,7.611193099745242e-16,0.003613324599509146,2.6082034321226885e-09,5.150515937308769,1.3433593344891337e-08,21,10,hbr,True,S21_D10 hbr,201,2,1,trained,True
V,5.0,7.611193099745242e-16,0.005054223989635042,2.59731181930488e-09,4.761161702391304,1.2366221563242677e-08,21,10,hbr,True,S21_D10 hbr,201,2,1,trained,True
W,5.0,7.611193099745242e-16,2.298049777359262e-05,2.5717079191352644e-09,-15.11322180035944,-3.886679218763209e-08,21,10,hbr,True,S21_D10 hbr,201,2,1,trained,True
constant,5.0,7.611193099745242e-16,0.022026853134695,5.754882700305494e-10,-3.277023167603766,-1.8858883935743228e-09,21,10,hbr,True,S21_D10 hbr,201,2,1,trained,True
A,5.0,5.939445447740292e-14,0.0023987796584073015,2.3151203774981233e-08,-5.656893954460152,-1.309639046731664e-07,22,5,hbo,True,S22_D5 hbo,201,2,1,trained,True
AV,5.0,5.939445447740292e-14,0.055726266043042656,2.3040295288905354e-08,-2.4816792138522015,-5.717862189949322e-08,22,5,hbo,False,S22_D5 hbo,201,2,1,trained,True
V,5.0,5.939445447740292e-14,0.43705289957474697,2.2944081177535018e-08,-0.8442406925260701,-1.9370326982696535e-08,22,5,hbo,False,S22_D5 hbo,201,2,1,trained,True
W,5.0,5.939445447740292e-14,0.7715420646588889,2.2717901956547075e-08,-0.3065482897698529,-6.9641339919387e-09,22,5,hbo,False,S22_D5 hbo,201,2,1,trained,True
constant,5.0,5.939445447740292e-14,0.63447275019411,5.08373676435736e-09,0.5058437315808436,2.5715763752572507e-09,22,5,hbo,False,S22_D5 hbo,201,2,1,trained,True
A,5.0,4.156339257867968e-14,0.00028144124027436627,1.9366722215559494e-08,9.008324031196118,1.744617091399243e-07,22,5,hbr,True,S22_D5 hbr,201,2,1,trained,True
AV,5.0,4.156339257867968e-14,0.04745855680035174,1.9273943720667532e-08,-2.6136773012680083,-5.03758692086258e-08,22,5,hbr,True,S22_D5 hbr,201,2,1,trained,True
V,5.0,4.156339257867968e-14,0.3835233204690882,1.9193457540068156e-08,-0.9548089915365212,-1.8326085837931514e-08,22,5,hbr,False,S22_D5 hbr,201,2,1,trained,True
W,5.0,4.156339257867968e-14,0.008397575944299279,1.900425138965023e-08,4.211318647864861,8.00329582659457e-08,22,5,hbr,True,S22_D5 hbr,201,2,1,trained,True
constant,5.0,4.156339257867968e-14,0.7060491393843267,4.2527083554391135e-09,0.3994557023123987,1.698768602851737e-09,22,5,hbr,False,S22_D5 hbr,201,2,1,trained,True
A,5.0,2.465160818847272e-14,0.00016924330129178782,1.491499997385398e-08,-10.020913386778675,-1.4946192290179694e-07,22,7,hbo,True,S22_D7 hbo,201,2,1,trained,True
AV,5.0,2.465160818847272e-14,0.05114291428716258,1.4843547962848419e-08,-2.5519772914315713,-3.7880397325464525e-08,22,7,hbo,False,S22_D7 hbo,201,2,1,trained,True
V,5.0,2.465160818847272e-14,0.0003604505866699495,1.4781562699251728e-08,8.54996889713886,1.2638190132971023e-07,22,7,hbo,True,S22_D7 hbo,201,2,1,trained,True
W,5.0,2.465160818847272e-14,0.0007034376498311464,1.4635848329152016e-08,7.412827839477269,1.0849302394870493e-07,22,7,hbo,True,S22_D7 hbo,201,2,1,trained,True
constant,5.0,2.465160818847272e-14,0.4966392514928384,3.2751616047460586e-09,-0.732683547114467,-2.3996570219384526e-09,22,7,hbo,False,S22_D7 hbo,201,2,1,trained,True
A,5.0,8.158987543473234e-15,0.002237363760349627,8.580621866094341e-09,5.74663247997046,4.930968031404248e-08,22,7,hbr,True,S22_D7 hbr,201,2,1,trained,True
AV,5.0,8.158987543473234e-15,0.0058875302374759315,8.539515416943453e-09,-4.5911362593352765,-3.920607886788169e-08,22,7,hbr,True,S22_D7 hbr,201,2,1,trained,True
V,5.0,8.158987543473234e-15,5.9315873162630846e-05,8.50385520178249e-09,-12.448382333533363,-1.0585924086079494e-07,22,7,hbr,True,S22_D7 hbr,201,2,1,trained,True
W,5.0,8.158987543473234e-15,0.001202155881772063,8.420025506008198e-09,-6.59774810261107,-5.555320730620241e-08,22,7,hbr,True,S22_D7 hbr,201,2,1,trained,True
constant,5.0,8.158987543473234e-15,0.0006634908856660677,1.8842053858492213e-09,7.506704929035521,1.4144173857269625e-08,22,7,hbr,True,S22_D7 hbr,201,2,1,trained,True
A,5.0,3.528581615498038e-14,0.0004890851314559379,1.784434914960187e-08,-8.013289713385326,-1.4299193948256087e-07,22,9,hbo,True,S22_D9 hbo,201,2,1,trained,True
AV,5.0,3.528581615498038e-14,0.32491561934874047,1.7758863756771865e-08,-1.0912969381785234,-1.9380193643294687e-08,22,9,hbo,False,S22_D9 hbo,201,2,1,trained,True
V,5.0,3.528581615498038e-14,0.01365253474457227,1.768470440794931e-08,-3.7242072832722624,-6.58615049586019e-08,22,9,hbo,True,S22_D9 hbo,201,2,1,trained,True
W,5.0,3.528581615498038e-14,0.000981721897193483,1.7510371313699782e-08,6.896490930136762,1.207601169482575e-07,22,9,hbo,True,S22_D9 hbo,201,2,1,trained,True
constant,5.0,3.528581615498038e-14,0.025310426234583017,3.9184128259409944e-09,3.152402903145843,1.2352415968220297e-08,22,9,hbo,True,S22_D9 hbo,201,2,1,trained,True
A,5.0,7.039648080590087e-15,0.01308893929106253,7.970326330037133e-09,3.765080610357114,3.0008921123441584e-08,22,9,hbr,True,S22_D9 hbr,201,2,1,trained,True
AV,5.0,7.039648080590087e-15,0.015129752984831933,7.932143571361299e-09,-3.6256327243071773,-2.8759039306230328e-08,22,9,hbr,True,S22_D9 hbr,201,2,1,trained,True
V,5.0,7.039648080590087e-15,0.0257612661945062,7.899019684040812e-09,3.1367254780489255,2.477705629454079e-08,22,9,hbr,True,S22_D9 hbr,201,2,1,trained,True
W,5.0,7.039648080590087e-15,0.00020637320835504772,7.821152363711853e-09,-9.61427912010537,-7.519474186559764e-08,22,9,hbr,True,S22_D9 hbr,201,2,1,trained,True
constant,5.0,7.039648080590087e-15,0.06695881973820116,1.7501915400063506e-09,2.3330234432090795,4.0832378929410175e-09,22,9,hbr,False,S22_D9 hbr,201,2,1,trained,True
A,5.0,1.3054689159097715e-14,0.356620294840852,1.0853852026455385e-08,-1.0151296864713268,-1.1018067404621832e-08,23,8,hbo,False,S23_D8 hbo,201,2,1,trained,True
AV,5.0,1.3054689159097715e-14,0.08111233842382433,1.0801855408566916e-08,2.1800064153552166,2.354811408841532e-08,23,8,hbo,False,S23_D8 hbo,201,2,1,trained,True
V,5.0,1.3054689159097715e-14,0.0011092153082491588,1.0756747873865024e-08,6.715101520098301,7.22326539991052e-08,23,8,hbo,True,S23_D8 hbo,201,2,1,trained,True
W,5.0,1.3054689159097715e-14,0.0017263847222582817,1.0650709508865835e-08,6.090455470758256,6.48676719957289e-08,23,8,hbo,True,S23_D8 hbo,201,2,1,trained,True
constant,5.0,1.3054689159097715e-14,0.002885264257783858,2.3833804547742402e-09,-5.424218670590141,-1.2927976761906056e-08,23,8,hbo,True,S23_D8 hbo,201,2,1,trained,True
A,5.0,2.3049173839322413e-15,0.001566635007767718,4.5606664466331894e-09,-6.223345499331828,-2.838260300460834e-08,23,8,hbr,True,S23_D8 hbr,201,2,1,trained,True
AV,5.0,2.3049173839322413e-15,5.1431849209797666e-05,4.538818053089189e-09,-12.818354727249462,-5.8180179846941e-08,23,8,hbr,True,S23_D8 hbr,201,2,1,trained,True
V,5.0,2.3049173839322413e-15,0.0006449027276395221,4.519864374754176e-09,-7.552700799862023,-3.413718327847373e-08,23,8,hbr,True,S23_D8 hbr,201,2,1,trained,True
W,5.0,2.3049173839322413e-15,0.13979661622499182,4.4753082473876985e-09,-1.7540184089756172,-7.84977305175843e-09,23,8,hbr,False,S23_D8 hbr,201,2,1,trained,True
constant,5.0,2.3049173839322413e-15,0.0006684518844628416,1.0014696389038623e-09,7.494686880705602,7.505701364117754e-09,23,8,hbr,True,S23_D8 hbr,201,2,1,trained,True
A,5.0,8.266194720611135e-15,0.018551552829961338,8.636811565099717e-09,-3.4341812938249787,-2.966037671515669e-08,23,10,hbo,True,S23_D10 hbo,201,2,1,trained,True
AV,5.0,8.266194720611135e-15,0.39683281708303275,8.595435932777608e-09,0.9262310681658869,7.96135980536805e-09,23,10,hbo,False,S23_D10 hbo,201,2,1,trained,True
V,5.0,8.266194720611135e-15,0.2788199317706277,8.559542198789266e-09,-1.2143874524115388,-1.0394600644596756e-08,23,10,hbo,False,S23_D10 hbo,201,2,1,trained,True
W,5.0,8.266194720611135e-15,0.00020069217936055696,8.475163549169112e-09,9.670577346992035,8.195972463064743e-08,23,10,hbo,True,S23_D10 hbo,201,2,1,trained,True
constant,5.0,8.266194720611135e-15,0.09582128444673256,1.896543994302942e-09,-2.0485361710467087,-3.88513897231098e-09,23,10,hbo,False,S23_D10 hbo,201,2,1,trained,True
A,5.0,9.559902822108215e-16,0.0036339565968132787,2.9371583932862673e-09,5.1437254265173795,1.5107936309255506e-08,23,10,hbr,True,S23_D10 hbr,201,2,1,trained,True
AV,5.0,9.559902822108215e-16,0.000902914978996084,2.9230876005132157e-09,-7.023158537892356,-2.052930763855167e-08,23,10,hbr,True,S23_D10 hbr,201,2,1,trained,True
V,5.0,9.559902822108215e-16,0.014612871514195849,2.910881060952221e-09,3.6588224179004056,1.0650396881653702e-08,23,10,hbr,True,S23_D10 hbr,201,2,1,trained,True
