Condition,Chroma,ch_name,subject,day,group,theta
AV,hbr,S13_D23 hbr,203,1,trained,-1.2953300483082702e-08
AV,hbr,S13_D23 hbr,203,3,trained,3.5243812161300895e-08
V,hbr,S13_D23 hbr,203,1,trained,4.008256733625108e-09
V,hbr,S13_D23 hbr,203,3,trained,1.781823993141316e-08
W,hbr,S13_D23 hbr,203,1,trained,-3.425835233126404e-08
W,hbr,S13_D23 hbr,203,3,trained,8.621552976929612e-08
constant,hbr,S13_D23 hbr,203,1,trained,9.296335234226489e-09
constant,hbr,S13_D23 hbr,203,3,trained,-6.58379578585567e-09
A,hbo,S13_D24 hbo,203,1,trained,-1.0741059422253389e-07
A,hbo,S13_D24 hbo,203,3,trained,-5.584940397605452e-09
AV,hbo,S13_D24 hbo,203,1,trained,-1.0719158708308855e-07
AV,hbo,S13_D24 hbo,203,3,trained,-1.5969632703559624e-07
V,hbo,S13_D24 hbo,203,1,trained,2.070835072945089e-08
V,hbo,S13_D24 hbo,203,3,trained,-2.1443876088142398e-08
W,hbo,S13_D24 hbo,203,1,trained,-2.600532675591603e-08
W,hbo,S13_D24 hbo,203,3,trained,6.001062880713216e-08
constant,hbo,S13_D24 hbo,203,1,trained,1.3362365238533856e-08
constant,hbo,S13_D24 hbo,203,3,trained,8.05991280657434e-09
A,hbr,S13_D24 hbr,203,1,trained,-2.2107951190785892e-08
A,hbr,S13_D24 hbr,203,3,trained,-5.0487516294297667e-08
AV,hbr,S13_D24 hbr,203,1,trained,-4.691698226313461e-08
AV,hbr,S13_D24 hbr,203,3,trained,-8.447200644646869e-10
V,hbr,S13_D24 hbr,203,1,trained,-2.0352244609442298e-08
V,hbr,S13_D24 hbr,203,3,trained,-8.11519724559269e-09
W,hbr,S13_D24 hbr,203,1,trained,2.0603384499019216e-08
W,hbr,S13_D24 hbr,203,3,trained,-2.9957883970650135e-08
constant,hbr,S13_D24 hbr,203,1,trained,4.0846766588862146e-09
constant,hbr,S13_D24 hbr,203,3,trained,4.3761490393935545e-09
A,hbo,S13_D25 hbo,203,1,trained,-9.92061874294944e-08
A,hbo,S13_D25 hbo,203,3,trained,4.30131268052433e-07
AV,hbo,S13_D25 hbo,203,1,trained,-1.1881926016455083e-07
AV,hbo,S13_D25 hbo,203,3,trained,8.348163672778639e-08
V,hbo,S13_D25 hbo,203,1,trained,1.6406076254159395e-08
V,hbo,S13_D25 hbo,203,3,trained,2.926649420409604e-07
W,hbo,S13_D25 hbo,203,1,trained,7.266819038883437e-08
W,hbo,S13_D25 hbo,203,3,trained,3.386378668417467e-07
constant,hbo,S13_D25 hbo,203,1,trained,8.735399459039532e-09
constant,hbo,S13_D25 hbo,203,3,trained,-7.898735834164951e-08
A,hbr,S13_D25 hbr,203,1,trained,-6.531439056139104e-08
A,hbr,S13_D25 hbr,203,3,trained,-7.181038619160513e-07
AV,hbr,S13_D25 hbr,203,1,trained,8.518084501644138e-10
AV,hbr,S13_D25 hbr,203,3,trained,-2.76144356135044e-07
V,hbr,S13_D25 hbr,203,1,trained,2.525964300152849e-09
V,hbr,S13_D25 hbr,203,3,trained,-1.7931030470250247e-07
W,hbr,S13_D25 hbr,203,1,trained,-4.44326113839311e-08
W,hbr,S13_D25 hbr,203,3,trained,-1.361623693101962e-07
constant,hbr,S13_D25 hbr,203,1,trained,1.3726563478985808e-08
constant,hbr,S13_D25 hbr,203,3,trained,8.48018911360484e-08
A,hbo,S14_D22 hbo,203,1,trained,-1.4831700317324418e-07
A,hbo,S14_D22 hbo,203,3,trained,-3.637404070250902e-07
AV,hbo,S14_D22 hbo,203,1,trained,-3.1359949751962245e-08
AV,hbo,S14_D22 hbo,203,3,trained,-8.581760841223393e-07
V,hbo,S14_D22 hbo,203,1,trained,-6.947606486487607e-08
V,hbo,S14_D22 hbo,203,3,trained,-1.6133684179608237e-08
W,hbo,S14_D22 hbo,203,1,trained,-1.2369415129912798e-07
W,hbo,S14_D22 hbo,203,3,trained,-1.5671916279096755e-06
constant,hbo,S14_D22 hbo,203,1,trained,2.0067573144489485e-08
constant,hbo,S14_D22 hbo,203,3,trained,3.5257499755770206e-07
A,hbr,S14_D22 hbr,203,1,trained,-3.126257969763976e-08
A,hbr,S14_D22 hbr,203,3,trained,1.276858109106045e-07
AV,hbr,S14_D22 hbr,203,1,trained,-1.1357589055546322e-08
AV,hbr,S14_D22 hbr,203,3,trained,6.693627133588711e-07
V,hbr,S14_D22 hbr,203,1,trained,-1.887451860682429e-08
V,hbr,S14_D22 hbr,203,3,trained,-4.104123597703176e-07
W,hbr,S14_D22 hbr,203,1,trained,1.5170708140534955e-08
W,hbr,S14_D22 hbr,203,3,trained,2.089751452194871e-06
constant,hbr,S14_D22 hbr,203,1,trained,2.0728190684462294e-09
constant,hbr,S14_D22 hbr,203,3,trained,-3.6375583079285453e-07
A,hbo,S14_D24 hbo,203,1,trained,-1.8115419302344637e-07
A,hbo,S14_D24 hbo,203,3,trained,-1.2992394919572169e-08
AV,hbo,S14_D24 hbo,203,1,trained,-5.973961985261995e-08
AV,hbo,S14_D24 hbo,203,3,trained,7.875137175941444e-08
V,hbo,S14_D24 hbo,203,1,trained,-4.002804954989393e-08
V,hbo,S14_D24 hbo,203,3,trained,2.5729002737176656e-07
W,hbo,S14_D24 hbo,203,1,trained,-6.827210614560142e-08
W,hbo,S14_D24 hbo,203,3,trained,1.2419661923903085e-07
constant,hbo,S14_D24 hbo,203,1,trained,2.187659558769444e-08
constant,hbo,S14_D24 hbo,203,3,trained,-7.81638607766862e-08
A,hbr,S14_D24 hbr,203,1,trained,-6.401278882099641e-09
A,hbr,S14_D24 hbr,203,3,trained,-8.14963838421147e-08
AV,hbr,S14_D24 hbr,203,1,trained,4.054195606976234e-08
AV,hbr,S14_D24 hbr,203,3,trained,-1.9569328928064546e-07
V,hbr,S14_D24 hbr,203,1,trained,-7.677100052238641e-09
V,hbr,S14_D24 hbr,203,3,trained,-3.637025685479138e-07
W,hbr,S14_D24 hbr,203,1,trained,-2.9191349876529277e-08
W,hbr,S14_D24 hbr,203,3,trained,-1.2604797621540213e-07
constant,hbr,S14_D24 hbr,203,1,trained,-1.1326978542534654e-10
constant,hbr,S14_D24 hbr,203,3,trained,1.1217006902493587e-07
A,hbo,S14_D26 hbo,203,1,trained,8.222923955549959e-07
A,hbo,S14_D26 hbo,203,3,trained,5.626253162438166e-07
AV,hbo,S14_D26 hbo,203,1,trained,7.222376684268418e-07
AV,hbo,S14_D26 hbo,203,3,trained,2.6761139039787987e-07
V,hbo,S14_D26 hbo,203,1,trained,-8.155870489415115e-07
V,hbo,S14_D26 hbo,203,3,trained,5.958994483186606e-07
W,hbo,S14_D26 hbo,203,1,trained,-1.2862371940741307e-06
W,hbo,S14_D26 hbo,203,3,trained,7.741286837135206e-07
constant,hbo,S14_D26 hbo,203,1,trained,-2.9487867007198056e-08
constant,hbo,S14_D26 hbo,203,3,trained,3.4645691038451395e-07
A,hbr,S14_D26 hbr,203,1,trained,-2.6577808576073723e-06
A,hbr,S14_D26 hbr,203,3,trained,4.721720360151965e-07
AV,hbr,S14_D26 hbr,203,1,trained,-2.605093834457802e-07
AV,hbr,S14_D26 hbr,203,3,trained,2.821686224731108e-07
V,hbr,S14_D26 hbr,203,1,trained,9.054132182012267e-07
V,hbr,S14_D26 hbr,203,3,trained,-6.698289594326991e-07
W,hbr,S14_D26 hbr,203,1,trained,6.954009054920032e-07
W,hbr,S14_D26 hbr,203,3,trained,-3.9286284225418747e-07
constant,hbr,S14_D26 hbr,203,1,trained,2.2313313932255122e-07
constant,hbr,S14_D26 hbr,203,3,trained,-3.044670486191201e-07
A,hbo,S15_D11 hbo,203,1,trained,-7.72847614044437e-08
A,hbo,S15_D11 hbo,203,3,trained,3.1817680631763644e-08
AV,hbo,S15_D11 hbo,203,1,trained,-2.4145231967261373e-08
AV,hbo,S15_D11 hbo,203,3,trained,-1.0410083706877428e-08
V,hbo,S15_D11 hbo,203,1,trained,1.0423486737696522e-07
V,hbo,S15_D11 hbo,203,3,trained,1.2210442899273252e-07
W,hbo,S15_D11 hbo,203,1,trained,-8.090344006974686e-09
W,hbo,S15_D11 hbo,203,3,trained,1.1743664902044129e-07
constant,hbo,S15_D11 hbo,203,1,trained,7.650736514438852e-09
constant,hbo,S15_D11 hbo,203,3,trained,-1.4087159047213234e-08
A,hbr,S15_D11 hbr,203,1,trained,-1.698651390750765e-08
A,hbr,S15_D11 hbr,203,3,trained,-5.9567975212926517e-08
AV,hbr,S15_D11 hbr,203,1,trained,1.263610464711828e-08
AV,hbr,S15_D11 hbr,203,3,trained,-7.169521570164137e-09
V,hbr,S15_D11 hbr,203,1,trained,-7.132958994658581e-08
V,hbr,S15_D11 hbr,203,3,trained,-3.2807882377904855e-08
W,hbr,S15_D11 hbr,203,1,trained,-1.4527712753665219e-08
W,hbr,S15_D11 hbr,203,3,trained,-3.585757057170726e-08
constant,hbr,S15_D11 hbr,203,1,trained,-1.330265257646508e-09
constant,hbr,S15_D11 hbr,203,3,trained,7.077655817232859e-09
A,hbo,S15_D14 hbo,203,1,trained,-1.9227149853642935e-07
A,hbo,S15_D14 hbo,203,3,trained,-1.8154337660301295e-08
AV,hbo,S15_D14 hbo,203,1,trained,3.4380110700435026e-08
AV,hbo,S15_D14 hbo,203,3,trained,-7.031872945416675e-08
V,hbo,S15_D14 hbo,203,1,trained,7.33755920094187e-08
V,hbo,S15_D14 hbo,203,3,trained,7.814772553682243e-08
W,hbo,S15_D14 hbo,203,1,trained,-8.29163568953375e-08
W,hbo,S15_D14 hbo,203,3,trained,1.2210835146270493e-07
constant,hbo,S15_D14 hbo,203,1,trained,1.1731180147450076e-08
constant,hbo,S15_D14 hbo,203,3,trained,-8.237081366514307e-09
A,hbr,S15_D14 hbr,203,1,trained,-5.301209729609668e-08
A,hbr,S15_D14 hbr,203,3,trained,1.1703642231480073e-09
AV,hbr,S15_D14 hbr,203,1,trained,-7.663089778685473e-08
AV,hbr,S15_D14 hbr,203,3,trained,-2.9075909099486173e-08
V,hbr,S15_D14 hbr,203,1,trained,-2.586846760156435e-08
V,hbr,S15_D14 hbr,203,3,trained,-8.19899080086417e-09
W,hbr,S15_D14 hbr,203,1,trained,2.816006606115609e-08
W,hbr,S15_D14 hbr,203,3,trained,3.1899416097750514e-08
constant,hbr,S15_D14 hbr,203,1,trained,4.361798566753085e-09
constant,hbr,S15_D14 hbr,203,3,trained,-3.9043736264327944e-09
A,hbo,S15_D25 hbo,203,1,trained,-1.4685606864529888e-07
A,hbo,S15_D25 hbo,203,3,trained,-1.1077963747811838e-07
AV,hbo,S15_D25 hbo,203,1,trained,-3.847361807979179e-08
AV,hbo,S15_D25 hbo,203,3,trained,-3.8831969548124476e-08
V,hbo,S15_D25 hbo,203,1,trained,9.980757372169645e-08
V,hbo,S15_D25 hbo,203,3,trained,1.49063586196848e-07
W,hbo,S15_D25 hbo,203,1,trained,-4.433190359857645e-09
W,hbo,S15_D25 hbo,203,3,trained,3.4966386594126167e-07
constant,hbo,S15_D25 hbo,203,1,trained,1.823561318489397e-08
constant,hbo,S15_D25 hbo,203,3,trained,1.3361037566273911e-08
A,hbr,S15_D25 hbr,203,1,trained,1.7479559515936196e-08
A,hbr,S15_D25 hbr,203,3,trained,-3.510847768545898e-08
AV,hbr,S15_D25 hbr,203,1,trained,9.808162371498759e-08
AV,hbr,S15_D25 hbr,203,3,trained,-9.94019517279848e-08
V,hbr,S15_D25 hbr,203,1,trained,1.0904317540735055e-08
V,hbr,S15_D25 hbr,203,3,trained,-4.553990777135737e-08
W,hbr,S15_D25 hbr,203,1,trained,-1.3962725193301343e-07
W,hbr,S15_D25 hbr,203,3,trained,8.981165189052196e-08
constant,hbr,S15_D25 hbr,203,1,trained,-1.38168173075803e-08
constant,hbr,S15_D25 hbr,203,3,trained,-4.720983377030122e-08
A,hbo,S16_D14 hbo,203,1,trained,-1.6921653310808278e-07
A,hbo,S16_D14 hbo,203,3,trained,-2.6623568780822002e-08
AV,hbo,S16_D14 hbo,203,1,trained,4.375139938349992e-08
AV,hbo,S16_D14 hbo,203,3,trained,-9.350418318674466e-08
V,hbo,S16_D14 hbo,203,1,trained,1.9428214014067936e-08
V,hbo,S16_D14 hbo,203,3,trained,1.3352498811783909e-08
W,hbo,S16_D14 hbo,203,1,trained,-3.0608613732306083e-07
W,hbo,S16_D14 hbo,203,3,trained,1.1514821288663475e-08
constant,hbo,S16_D14 hbo,203,1,trained,3.222450845345794e-08
constant,hbo,S16_D14 hbo,203,3,trained,1.7935847098599008e-09
A,hbr,S16_D14 hbr,203,1,trained,6.5536515181822025e-09
A,hbr,S16_D14 hbr,203,3,trained,-6.6354716297709815e-09
AV,hbr,S16_D14 hbr,203,1,trained,1.49773716319012e-08
AV,hbr,S16_D14 hbr,203,3,trained,1.0548216770047114e-08
V,hbr,S16_D14 hbr,203,1,trained,2.071215286410276e-08
V,hbr,S16_D14 hbr,203,3,trained,-2.0133216494305454e-08
W,hbr,S16_D14 hbr,203,1,trained,-9.815684088111374e-08
W,hbr,S16_D14 hbr,203,3,trained,-1.8527963320803935e-08
constant,hbr,S16_D14 hbr,203,1,trained,5.659380635522063e-09
constant,hbr,S16_D14 hbr,203,3,trained,-2.4222754429026706e-10
A,hbo,S16_D25 hbo,203,1,trained,-1.4186367824587612e-07
A,hbo,S16_D25 hbo,203,3,trained,-4.3657735481021e-08
AV,hbo,S16_D25 hbo,203,1,trained,-4.3538485683351296e-08
AV,hbo,S16_D25 hbo,203,3,trained,-6.109674344834259e-08
V,hbo,S16_D25 hbo,203,1,trained,1.0964231890378663e-09
V,hbo,S16_D25 hbo,203,3,trained,8.380658153808723e-08
W,hbo,S16_D25 hbo,203,1,trained,-9.237773500902164e-08
W,hbo,S16_D25 hbo,203,3,trained,2.5688075313227053e-07
constant,hbo,S16_D25 hbo,203,1,trained,1.8755704957889652e-08
constant,hbo,S16_D25 hbo,203,3,trained,-2.7226192268458646e-08
A,hbr,S16_D25 hbr,203,1,trained,-1.156269602974541e-07
A,hbr,S16_D25 hbr,203,3,trained,1.9333842462226345e-08
AV,hbr,S16_D25 hbr,203,1,trained,-1.196322014010155e-07
AV,hbr,S16_D25 hbr,203,3,trained,3.144385902726987e-08
V,hbr,S16_D25 hbr,203,1,trained,-3.5443749932194446e-08
V,hbr,S16_D25 hbr,203,3,trained,1.0477517939926144e-07
W,hbr,S16_D25 hbr,203,1,trained,1.1386512063658976e-07
W,hbr,S16_D25 hbr,203,3,trained,2.1776689521360343e-07
constant,hbr,S16_D25 hbr,203,1,trained,7.952116481553497e-09
constant,hbr,S16_D25 hbr,203,3,trained,-3.203443507090417e-08
A,hbo,S16_D26 hbo,203,1,trained,8.236573350985644e-07
A,hbo,S16_D26 hbo,203,3,trained,5.8520209909984225e-08
AV,hbo,S16_D26 hbo,203,1,trained,7.170869225341745e-07
AV,hbo,S16_D26 hbo,203,3,trained,-8.329282421184948e-08
V,hbo,S16_D26 hbo,203,1,trained,1.7149570788057488e-06
V,hbo,S16_D26 hbo,203,3,trained,-7.050218678457336e-08
W,hbo,S16_D26 hbo,203,1,trained,8.201165115094371e-07
W,hbo,S16_D26 hbo,203,3,trained,1.5427474492116675e-07
constant,hbo,S16_D26 hbo,203,1,trained,-3.3810476995382636e-07
constant,hbo,S16_D26 hbo,203,3,trained,-1.3854205214170757e-08
A,hbr,S16_D26 hbr,203,1,trained,-7.953859518994063e-07
A,hbr,S16_D26 hbr,203,3,trained,-5.278351716510161e-08
AV,hbr,S16_D26 hbr,203,1,trained,-4.33838316530367e-07
AV,hbr,S16_D26 hbr,203,3,trained,3.0224519376558446e-09
V,hbr,S16_D26 hbr,203,1,trained,-2.31884676015587e-06
V,hbr,S16_D26 hbr,203,3,trained,7.430903877560556e-08
W,hbr,S16_D26 hbr,203,1,trained,-1.2520860834415592e-06
W,hbr,S16_D26 hbr,203,3,trained,3.38648059005537e-08
constant,hbr,S16_D26 hbr,203,1,trained,3.7216348722091817e-07
constant,hbr,S16_D26 hbr,203,3,trained,-8.951447556298744e-09
A,hbo,S16_D27 hbo,203,1,trained,-2.1577589090350385e-07
A,hbo,S16_D27 hbo,203,3,trained,-2.1460759330386864e-08
AV,hbo,S16_D27 hbo,203,1,trained,5.707166960606938e-08
AV,hbo,S16_D27 hbo,203,3,trained,-1.2283792871088517e-07
V,hbo,S16_D27 hbo,203,1,trained,5.4016590200486665e-08
V,hbo,S16_D27 hbo,203,3,trained,-3.6974722708631485e-09
W,hbo,S16_D27 hbo,203,1,trained,-1.938163779773484e-07
W,hbo,S16_D27 hbo,203,3,trained,4.978127735045954e-08
constant,hbo,S16_D27 hbo,203,1,trained,1.8716640248159364e-08
constant,hbo,S16_D27 hbo,203,3,trained,3.339287612935381e-09
A,hbr,S16_D27 hbr,203,1,trained,6.47123258140149e-08
A,hbr,S16_D27 hbr,203,3,trained,-5.159292696481799e-08
AV,hbr,S16_D27 hbr,203,1,trained,1.7954096114658013e-08
AV,hbr,S16_D27 hbr,203,3,trained,-7.787743804407849e-08
V,hbr,S16_D27 hbr,203,1,trained,1.2883394391642061e-08
V,hbr,S16_D27 hbr,203,3,trained,-8.782619632381639e-09
W,hbr,S16_D27 hbr,203,1,trained,-3.416803820160696e-08
W,hbr,S16_D27 hbr,203,3,trained,1.5002235540689072e-08
constant,hbr,S16_D27 hbr,203,1,trained,-1.1127848309019319e-09
constant,hbr,S16_D27 hbr,203,3,trained,1.1127423251372112e-08
A,hbo,S17_D13 hbo,203,1,trained,2.9132475914715456e-06
A,hbo,S17_D13 hbo,203,3,trained,1.305255164644988e-06
AV,hbo,S17_D13 hbo,203,1,trained,-1.227052800742373e-06
AV,hbo,S17_D13 hbo,203,3,trained,3.737116480974625e-07
V,hbo,S17_D13 hbo,203,1,trained,1.4845756434516617e-06
V,hbo,S17_D13 hbo,203,3,trained,-5.611966552336551e-07
W,hbo,S17_D13 hbo,203,1,trained,6.53035791679735e-07
W,hbo,S17_D13 hbo,203,3,trained,2.9523466109813655e-07
constant,hbo,S17_D13 hbo,203,1,trained,-4.254434822334831e-07
constant,hbo,S17_D13 hbo,203,3,trained,-8.249169359887819e-08
A,hbr,S17_D13 hbr,203,1,trained,-1.4319296109212877e-06
A,hbr,S17_D13 hbr,203,3,trained,-1.6877420127827847e-06
AV,hbr,S17_D13 hbr,203,1,trained,2.82185492004081e-07
AV,hbr,S17_D13 hbr,203,3,trained,-1.1071318716292073e-06
V,hbr,S17_D13 hbr,203,1,trained,1.3761762877249607e-07
V,hbr,S17_D13 hbr,203,3,trained,3.7666554422245296e-07
W,hbr,S17_D13 hbr,203,1,trained,-3.6944938680652377e-07
W,hbr,S17_D13 hbr,203,3,trained,3.311175845238106e-08
constant,hbr,S17_D13 hbr,203,1,trained,-1.3997166209829505e-07
constant,hbr,S17_D13 hbr,203,3,trained,8.420345000271094e-08
A,hbo,S17_D14 hbo,203,1,trained,-2.278610324424196e-06
A,hbo,S17_D14 hbo,203,3,trained,-3.9400198141133836e-07
AV,hbo,S17_D14 hbo,203,1,trained,1.1496993153865741e-07
AV,hbo,S17_D14 hbo,203,3,trained,-4.310306425044428e-07
V,hbo,S17_D14 hbo,203,1,trained,2.2410454414083002e-07
V,hbo,S17_D14 hbo,203,3,trained,2.1418711944140961e-07
W,hbo,S17_D14 hbo,203,1,trained,2.7681230862375057e-07
W,hbo,S17_D14 hbo,203,3,trained,5.981288499630523e-07
constant,hbo,S17_D14 hbo,203,1,trained,1.110940773969634e-07
constant,hbo,S17_D14 hbo,203,3,trained,-3.7114182029554974e-08
A,hbr,S17_D14 hbr,203,1,trained,1.0969769833342412e-06
A,hbr,S17_D14 hbr,203,3,trained,7.227212787675925e-07
AV,hbr,S17_D14 hbr,203,1,trained,3.3911681764737476e-07
AV,hbr,S17_D14 hbr,203,3,trained,6.389179584894434e-07
V,hbr,S17_D14 hbr,203,1,trained,-1.520256667540713e-07
V,hbr,S17_D14 hbr,203,3,trained,-4.6433763055776936e-07
W,hbr,S17_D14 hbr,203,1,trained,-1.1385426496417435e-06
W,hbr,S17_D14 hbr,203,3,trained,-8.528349290203594e-07
constant,hbr,S17_D14 hbr,203,1,trained,1.0182632269626372e-07
constant,hbr,S17_D14 hbr,203,3,trained,5.338852915372582e-08
A,hbo,S17_D27 hbo,203,1,trained,-5.866023907149374e-07
A,hbo,S17_D27 hbo,203,3,trained,-1.040572279198574e-07
AV,hbo,S17_D27 hbo,203,1,trained,1.2636470959068873e-07
AV,hbo,S17_D27 hbo,203,3,trained,2.655908337864152e-07
V,hbo,S17_D27 hbo,203,1,trained,-1.017020393436369e-07
V,hbo,S17_D27 hbo,203,3,trained,2.7629285093575267e-07
W,hbo,S17_D27 hbo,203,1,trained,-1.079760531937744e-06
W,hbo,S17_D27 hbo,203,3,trained,9.014520252858645e-09
constant,hbo,S17_D27 hbo,203,1,trained,-5.405249278188587e-10
constant,hbo,S17_D27 hbo,203,3,trained,-6.529531978479772e-09
A,hbr,S17_D27 hbr,203,1,trained,-1.4877172268888382e-07
A,hbr,S17_D27 hbr,203,3,trained,4.4306036769046574e-07
AV,hbr,S17_D27 hbr,203,1,trained,-4.0220648040681504e-07
AV,hbr,S17_D27 hbr,203,3,trained,-4.837405853114963e-07
V,hbr,S17_D27 hbr,203,1,trained,-3.331365873699858e-07
V,hbr,S17_D27 hbr,203,3,trained,-2.6989577701948227e-07
W,hbr,S17_D27 hbr,203,1,trained,1.03262012667214e-06
W,hbr,S17_D27 hbr,203,3,trained,1.956724219017582e-08
constant,hbr,S17_D27 hbr,203,1,trained,7.879827297462051e-08
constant,hbr,S17_D27 hbr,203,3,trained,-1.033419012126549e-08
A,hbo,S18_D26 hbo,203,1,trained,-3.9782103037918566e-07
A,hbo,S18_D26 hbo,203,3,trained,5.247453895545052e-08
AV,hbo,S18_D26 hbo,203,1,trained,1.2330467131372904e-07
AV,hbo,S18_D26 hbo,203,3,trained,-1.1333506188581684e-07
V,hbo,S18_D26 hbo,203,1,trained,-4.288276074750616e-08
V,hbo,S18_D26 hbo,203,3,trained,3.311705443476388e-08
W,hbo,S18_D26 hbo,203,1,trained,-1.2469332841662093e-07
W,hbo,S18_D26 hbo,203,3,trained,1.4497297658070935e-07
constant,hbo,S18_D26 hbo,203,1,trained,2.5182673347607518e-08
constant,hbo,S18_D26 hbo,203,3,trained,-2.7667449339892176e-08
A,hbr,S18_D26 hbr,203,1,trained,-3.457841592988047e-07
A,hbr,S18_D26 hbr,203,3,trained,-1.3754296251109548e-08
AV,hbr,S18_D26 hbr,203,1,trained,1.264642257298608e-07
AV,hbr,S18_D26 hbr,203,3,trained,-8.326587426895558e-08
V,hbr,S18_D26 hbr,203,1,trained,-1.173065283448505e-08
V,hbr,S18_D26 hbr,203,3,trained,-7.33948244780788e-08
W,hbr,S18_D26 hbr,203,1,trained,-1.2601972886867057e-07
W,hbr,S18_D26 hbr,203,3,trained,8.700145910848005e-08
constant,hbr,S18_D26 hbr,203,1,trained,2.0472099185626878e-08
constant,hbr,S18_D26 hbr,203,3,trained,1.4443259870066227e-08
A,hbo,S18_D27 hbo,203,1,trained,-1.9707092909933935e-07
A,hbo,S18_D27 hbo,203,3,trained,-1.8617403098294468e-08
AV,hbo,S18_D27 hbo,203,1,trained,4.715596549345483e-08
AV,hbo,S18_D27 hbo,203,3,trained,-2.1912134562342528e-07
V,hbo,S18_D27 hbo,203,1,trained,-6.227464080020787e-08
V,hbo,S18_D27 hbo,203,3,trained,-7.308982961442592e-08
W,hbo,S18_D27 hbo,203,1,trained,-1.6790066043642494e-07
W,hbo,S18_D27 hbo,203,3,trained,8.196825794633901e-08
constant,hbo,S18_D27 hbo,203,1,trained,2.3315035633049186e-08
constant,hbo,S18_D27 hbo,203,3,trained,8.936191649554853e-09
A,hbr,S18_D27 hbr,203,1,trained,3.928931151592274e-08
A,hbr,S18_D27 hbr,203,3,trained,-5.9444934464079875e-08
AV,hbr,S18_D27 hbr,203,1,trained,-6.605491953799667e-08
AV,hbr,S18_D27 hbr,203,3,trained,-3.6593112847075125e-08
V,hbr,S18_D27 hbr,203,1,trained,1.4802641027666817e-08
V,hbr,S18_D27 hbr,203,3,trained,-2.013379680158114e-08
W,hbr,S18_D27 hbr,203,1,trained,3.705373228368072e-09
W,hbr,S18_D27 hbr,203,3,trained,-3.148731015982939e-08
constant,hbr,S18_D27 hbr,203,1,trained,-4.566519825127499e-10
constant,hbr,S18_D27 hbr,203,3,trained,7.561100091342294e-09
A,hbo,S19_D4 hbo,203,1,trained,-1.5738243687924343e-07
A,hbo,S19_D4 hbo,203,3,trained,5.055239402114643e-08
AV,hbo,S19_D4 hbo,203,1,trained,-8.062795809990333e-08
AV,hbo,S19_D4 hbo,203,3,trained,-1.3652430314852916e-07
V,hbo,S19_D4 hbo,203,1,trained,-1.2611460270521615e-07
V,hbo,S19_D4 hbo,203,3,trained,-7.804802980260989e-08
W,hbo,S19_D4 hbo,203,1,trained,-1.2456660617702825e-07
W,hbo,S19_D4 hbo,203,3,trained,2.0363465308944284e-08
constant,hbo,S19_D4 hbo,203,1,trained,3.4929037188402815e-08
constant,hbo,S19_D4 hbo,203,3,trained,9.513393626307709e-09
A,hbr,S19_D4 hbr,203,1,trained,1.0758118062402681e-08
A,hbr,S19_D4 hbr,203,3,trained,1.0561056408645886e-09
AV,hbr,S19_D4 hbr,203,1,trained,-1.8436914082412587e-08
AV,hbr,S19_D4 hbr,203,3,trained,3.137503899873183e-08
V,hbr,S19_D4 hbr,203,1,trained,5.242181997710778e-08
V,hbr,S19_D4 hbr,203,3,trained,2.6241879914731753e-08
W,hbr,S19_D4 hbr,203,1,trained,-3.233449770843609e-08
W,hbr,S19_D4 hbr,203,3,trained,5.661846977127864e-08
constant,hbr,S19_D4 hbr,203,1,trained,-1.3618424628703144e-10
constant,hbr,S19_D4 hbr,203,3,trained,-1.3328653096250314e-08
A,hbo,S19_D6 hbo,203,1,trained,-3.660759464051563e-08
A,hbo,S19_D6 hbo,203,3,trained,5.745895686506111e-08
AV,hbo,S19_D6 hbo,203,1,trained,5.443505577637778e-08
AV,hbo,S19_D6 hbo,203,3,trained,-3.161496440547954e-08
V,hbo,S19_D6 hbo,203,1,trained,1.150211261529997e-08
V,hbo,S19_D6 hbo,203,3,trained,-8.814124500642053e-09
W,hbo,S19_D6 hbo,203,1,trained,-5.2967098244506766e-08
W,hbo,S19_D6 hbo,203,3,trained,4.536645830304179e-08
constant,hbo,S19_D6 hbo,203,1,trained,7.655818314482004e-10
constant,hbo,S19_D6 hbo,203,3,trained,-8.547120863932147e-09
A,hbr,S19_D6 hbr,203,1,trained,-2.2464799971621523e-08
A,hbr,S19_D6 hbr,203,3,trained,-3.219465081201561e-08
AV,hbr,S19_D6 hbr,203,1,trained,-1.0355981944473313e-07
AV,hbr,S19_D6 hbr,203,3,trained,-2.3111683880510694e-08
V,hbr,S19_D6 hbr,203,1,trained,-1.8400203046581566e-08
V,hbr,S19_D6 hbr,203,3,trained,5.100204571785989e-09
W,hbr,S19_D6 hbr,203,1,trained,-3.808825630226973e-11
W,hbr,S19_D6 hbr,203,3,trained,3.579245197670993e-08
constant,hbr,S19_D6 hbr,203,1,trained,1.3520490850916172e-08
constant,hbr,S19_D6 hbr,203,3,trained,-1.994206160613455e-09
A,hbo,S19_D8 hbo,203,1,trained,-1.0266723842601046e-07
A,hbo,S19_D8 hbo,203,3,trained,1.1970155959927484e-07
AV,hbo,S19_D8 hbo,203,1,trained,1.241549043939508e-07
AV,hbo,S19_D8 hbo,203,3,trained,-6.824986659278535e-08
V,hbo,S19_D8 hbo,203,1,trained,1.2535313506712294e-08
V,hbo,S19_D8 hbo,203,3,trained,-5.5471420983279126e-08
